Dates,text,label
17-Jun-13,"Deal with CIE a marriage made in heaven, says M&M's Luthra",0
12-Jun-13,"Pick Mahindra and Mahindra, avoid Bajaj Auto, Hero: Sukhani",0
11-Jun-13,Accumulate Mahindra & Mahindra on decline: Phani Sekhar,0
11-Jun-13,Mahindra & Mahindra: Resignation of director,0
06-Jun-13,"Add M&M in your portfolio, says Dilip Bhat",1
06-Jun-13,Mahindra drives into compact car segment with Verito Vibe,1
05-Jun-13,"Maruti Suzuki, M&M best bets: Dipan Mehta",1
05-Jun-13,Buy M&M; target of Rs 1040: Jitendra Panda,1
05-Jun-13,Mahindra launches compact car Verito Vibe at Rs 5.63 lakh,1
05-Jun-13,"Mahindra & Mahindra: Updates on production, sales, export data",1
04-Jun-13,"Buy Mahindra & Mahindra, Maruti Suzuki: Darashaw",1
04-Jun-13,"May auto sales stay sluggish; UV's, LCVs also hit slow lane",1
03-Jun-13,May auto sales sluggish; stocks crash,0
03-Jun-13,Accumulate M&M; target of Rs 1110: Dolat Capital,0
03-Jun-13,Maruti Suzuki a good bet in auto space: Gopi Suvanam,0
03-Jun-13,SUV segment hit by diesel price hikes: M&M,0
03-Jun-13,Don't fool yourself! Diesel cars aren't price-efficient,0
03-Jun-13,Auto stocks slip 1-3% as sales remain sluggish in May,0
03-Jun-13,Mahindra's auto sector sells 42104 units in domestic market during May 2013,0
31-May-13,"Accumulate M&M on declines, says Joshi",0
31-May-13,"Buy M&M on dips, says Sukhani",0
30-May-13,"M&M, Maruti Suzuki top picks in auto space: Mehta",1
30-May-13,Buy M&M on consolidation: Sukhani,1
30-May-13,"Buy M&M around Rs 960, says SP Tulsian",1
30-May-13,"M&M beats street in Q4; to invest Rs 10,000cr in 3 yrs",1
30-May-13,M&M's Executive Director Bharat Doshi to retire,1
30-May-13,Mahindra & Mahindra fixes book closure for Dividend  & AGM,1
30-May-13,Mahindra & Mahindra board recommends dividend,1
30-May-13,Buy Tata Motors; avoid M&M: Sukhani,1
30-May-13,Mahindra & Mahindra beats street; Q4 net up 2% to Rs 889cr,1
30-May-13,Mahindra & Mahindra Q4 net seen at Rs 723cr; sales up 7%,1
30-May-13,M&M a top pick in auto space: Ambareesh Baliga,1
29-May-13,"Maruti, M&M good bets, neutral on Tata Motors: Nomura",1
29-May-13,"Tractor demand improves, buy Mahindra and Mahindra: Nomura",1
22-May-13,"Bet on Mahindra and Mahindra, says Rajen Shah",0
22-May-13,"Bet on M&M, L&T; shun Prestige Estates: Angel Broking",0
20-May-13,Mahindra & Mahindra may test Rs 1040: Bothra,0
20-May-13,M&M gains on earnings hopes of Korea unit,0
17-May-13,6 stocks likely to see lot of action today,0
14-May-13,Tata Motors can test Rs 365: Prakash Diwan,1
13-May-13,See 6-8% industry growth in FY14 for tractors: M&M ,0
10-May-13,Exit Ashok Leyland: Jagannadham Thununguntla,0
07-May-13,Super Six: Stocks you can bet on May 07,0
06-May-13,M&M launches new Bolero Maxi Truck Plus,0
06-May-13,"Mahindra & Mahindra: Updates on production, sales data of April 2013",0
03-May-13,SUV tax will compel modifying products to meet norm: M&M,0
03-May-13,"M&M, Escorts may see good tractor sales in May: Tulsian",0
03-May-13,Buy M&M on correction: Sukhani,0
02-May-13,Expect sales performance to improve in May-Jun: M&M,0
02-May-13,Mah and Mah's sells 41432 units in April 2013,0
02-May-13,Mahindra tractors achieves impressive growth of 38% in April 2013,0
02-May-13,6 trading stocks for short term gain,0
02-May-13,"Maruti, TVS, Tata Motor slip as April sales stay sluggish",0
30-Apr-13,"Tax diesel vehicles, why only SUVs: M&M",0
30-Apr-13,Prefer M&M over TVS Motor advises Thununguntla,0
25-Apr-13,"Mahindra & Mahindra FY13 results on May 30, 2013",0
23-Apr-13,M&M market shr in UVs may dip; Kotak cuts growth forecast,0
22-Apr-13,Mah and Mah workers call off strike at Igatpuri plant,0
22-Apr-13,Tool down strike at M&M's Igatpuri plant ends,0
22-Apr-13,Stir at Mahindra's Igatpuri plant called off; work resumes,0
22-Apr-13,Work at M&M's Igatpuri plant may resume today: Union,0
18-Apr-13,Sell M&M April 800 Puts: Trivedi,0
17-Apr-13,"M&M looks good, says PN Vijay",0
17-Apr-13,"Buy Mahindra & Mahindra, says Sukhani",0
17-Apr-13,"Top trading ideas: Punj Lloyd, CESC, Yes Bank",0
16-Apr-13,Auto sector results preview for Q4FY13: Motilal Oswal,0
11-Apr-13,Auto cos to clock modest growth in Q4FY13: Angel Broking,0
11-Apr-13,Stoppage of work at Mahindra & Mahindra's Igatpuri plant,0
11-Apr-13,M&M falls 1.5% as tool down strike hits Igatpuri plant ,0
08-Apr-13,M&M bosses meet revenue secretary over SUV tax issue,0
08-Apr-13,Prudential Management's holding in Mahindra  up to 11.4 %,0
05-Apr-13,"Ssangyong, M&M ink JV for electric cars",0
04-Apr-13,"M&M domestic sales at 49,225 units for month March 2013",0
03-Apr-13,Mahindra to launch electric Verito within one year,0
01-Apr-13,Major auto makers report fall in March sales,0
01-Apr-13,March auto sales too disappoint; M&M blames fuel hike,0
01-Apr-13,Ajay Shethiya neutral on M&M,0
01-Apr-13,M&M auto sector registers 17% sales growth in FY13,0
01-Apr-13,Neutral on Hero Moto; buy Tata Motors on dips: Centrum,0
01-Apr-13,"M&M domestic market tractors sells at 211,596 units in FY13",0
01-Apr-13,"Mahindra March total auto sales rise 11% to 51,904 units",0
01-Apr-13,Check out Angel's top picks in NBFCs & auto sector,0
26-Mar-13,"Yashwant Sinha writes to FM, calls SUV tax discriminatory",1
25-Mar-13,"Bull's Eye: Buy PTC, YES Bank, Cairn, Tata Global",1
22-Mar-13,"Hike in excise duty could hurt UV sales, says M&M's Goenka",1
22-Mar-13,Buy Mahindra and Mahindra: Sudarshan Sukhani,1
20-Mar-13,M&M dips 1% on planned production shut down in Jaipur plant,1
19-Mar-13,Will observe no production days at two tractor plants: M&M,1
19-Mar-13,M&M to observe no production days at Jaipur tractor plant,1
18-Mar-13,Mahindra e2o set to redefine the Future of Mobility,1
18-Mar-13,"Buy M&M on dips; target Rs 957-960, says Thukral",1
15-Mar-13,Q4 Advance Tax: Banks likely to aid Mumbai meet its target ,1
14-Mar-13,Passenger vehicles going at a discount as sales remain slow,1
14-Mar-13,"Buy M&M, avoid Tata Motors advises Sanju Verma",1
14-Mar-13,"Sanju Verma picks SAIL; underweight on Bharti, Suzlon",1
13-Mar-13,M&M should see pullback towards Rs 935-940: Gupta,1
12-Mar-13,FY14 also likely to be difficult for auto industry: SIAM,1
12-Mar-13,"Buy M&M, says Sudarshan Sukhani",1
11-Mar-13,"Mahindra & Mahindra recalls 30,000 XUV 500",1
11-Mar-13,Domestic passenger car sales plunge 26% in Feb: SIAM,1
08-Mar-13,M&M offers proactive replacement of certain parts on select batch of XUV500,1
08-Mar-13,M&M up nearly 2% after workers end strike at Nashik plant,1
08-Mar-13,"BofA Merrill downgrades M&M, Bajaj Auto to 'underperform'",1
07-Mar-13,M&M Nashik plant workers end strike after co strikes deal,1
07-Mar-13,Strike at M&M's Nashik plant continues,1
06-Mar-13,M&M fixes Rs 270 as floor price of Mahindra Holidays scrip,0
06-Mar-13,M&M opens world class tractor plant in Andhra Pradesh,0
06-Mar-13,Mahindra Holiday sets floor price for OFS at Rs 270 per share,0
06-Mar-13,M&M to help South Korea's Ssangyong return to profit in '15,0
06-Mar-13,Temporary stoppage of work at Nashik Plant: M&M,0
06-Mar-13,M&M to sell 34 Lakh shares in Mahindra Holidays via OFS,0
04-Mar-13,M&M unveils new Maxximo Plus Mini-truck,0
04-Mar-13,Mahindra & Mahindra to launch new compact truck,0
04-Mar-13,"Autos hit by poor demand; Maruti, Tata top buys: Centrum",0
01-Mar-13,"Maruti, Toyota, Ashok Leyland sales fall in Feb, M&M gains",0
01-Mar-13,M&M sales 13944 tractor units in domestic market during Feb 2013,0
01-Mar-13,M&M registers 14% growth in passenger vehicles in Feb 2013,0
01-Mar-13,M&M rises post price hike of utility vehicles,0
26-Feb-13,6 trading stocks for short term gain,0
15-Feb-13,Sukhani bullish on Mahindra and Mahindra,1
14-Feb-13,M&M to raise stake in Ssangyong unit to 73%,1
14-Feb-13,Buy Mahindra and Mahindra: Ventura,1
14-Feb-13,"Buy Mahindra and Mahindra, says Sukhani",1
14-Feb-13,5 intraday picks to make smart gains,1
13-Feb-13,Hold M&M; target of Rs 921: SPA Research,1
12-Feb-13,Mahindra buys Navistar's stake in India JVs,0
12-Feb-13,M&M completes buyout of Navistar's stake in JVs,0
12-Feb-13,Accumulate M&M; target of Rs 951: PLilladher,0
12-Feb-13,Buy M&M; target of Rs 1019: Angel Broking,0
12-Feb-13,Mahindra completes purchase of Navistar's stake in India JV,0
11-Feb-13,"Like Tata Motors, Bajaj Auto, Mahindra & Mahindra: Trivedi",0
08-Feb-13,M&M gets CCI nod for stake buy in Mahindra Navistar,0
08-Feb-13,"M&M profit rises 26%, lags street estimates",0
08-Feb-13,Strong UV sales drive M&M Q3 net profit up 26% at Rs 836cr,0
08-Feb-13,M&M Q3 net profit seen up 24% YoY at Rs 823cr,0
08-Feb-13,"M&M not an expensive stock, says Awasthi",0
08-Feb-13,"Buy Mahindra & Mahindra, says Sudarshan Sukhani",0
08-Feb-13,Super Six buy or sell call for Feb 8,0
07-Feb-13,Here's what to expect from M&M Q3 results,0
06-Feb-13,"Mah and Mah: Production, sales and export figures for Jan, 2013",0
04-Feb-13,"Prefer M&M, Maruti in auto space: Vijay",0
01-Feb-13,"Mahindra Jan tractor sales down 10% at 17,473 units",0
01-Feb-13,See growth in PV segment; CRR cut to improve demand: M&M,0
01-Feb-13,"Mahindra Jan auto sales up 11% at 49,503 units",0
01-Feb-13,M&M's passenger vehicle segment registered 33% growth in Jan 2013,0
31-Jan-13,"Sell M&M, BHEL: GEPL Capital",0
29-Jan-13,Inflation key to next 25-50 bps rate cut in 4-6 mths: M&M,0
29-Jan-13,"Sell Coal India;buy Sun Pharma, M&M: Sukhani",0
28-Jan-13,Super Six stocks you can bet on Jan 28,0
23-Jan-13,"Mahindra, BAE Systems to review defence joint venture",1
23-Jan-13,Accumulate M&M: Motilal Oswal Securities,1
22-Jan-13,M&M launches the Verito Executive edition,0
21-Jan-13,M&M surveys market for Korando launch in India,0
18-Jan-13,Snapdeal.com ties up with Mahindra to sell two-wheelers,0
17-Jan-13,Premium bike in final stages of testing: M&M,0
17-Jan-13,Automakers see brighter side in move to hike diesel prices,0
17-Jan-13,How to trade auto stocks post Q3: Centrum Cap advises ,0
17-Jan-13,"See Bajaj consolidating, weak Exide YoY nos: StanChart",0
16-Jan-13,"Seeing cyclical slowdown in tractors, says M&M's Goenka",0
16-Jan-13,Short M&M with target of Rs 890-880: Atul Badkar,0
16-Jan-13,6 stock ideas to liven up your trade,0
15-Jan-13,M&M losing market share in UVs amid rising competition,1
14-Jan-13,Mahindra to start exporting XUV5OO to Latin America by Sep,1
10-Jan-13,"Q3FY13 Preview: Dolat upbeat on M&M, Tata Motors, Hero Moto",1
10-Jan-13,"MOST upgrades earning estimates of Tata Motors, Maruti",1
10-Jan-13,"Buy Mahindra and Mahindra, says Sukhani",1
09-Jan-13,M&M to invest $900m in Mahindra-Ssangyong,1
09-Jan-13,Auto sector results preview for Q3FY13: Angel Broking,1
08-Jan-13,"M&M Q3 results on Feb 08, 2013",1
07-Jan-13,"Honda car, bikes all-set to steal the show in 2013",1
04-Jan-13,"KYI: Expert sees Sensex at 21500 by Mar 2013, picks stocks",1
03-Jan-13,Huge discounts fail to boost auto sales in Dec,1
02-Jan-13,M&M tractor sales down 10% in December,0
02-Jan-13,M&M to strengthen Rexton production to cut waiting period,0
02-Jan-13,Year 2012 was tough for auto industry: M&M,0
01-Jan-13,"Auto sales: M&M, Ford, Honda, Hero beat back year-end blues",0
01-Jan-13,Positive on OnMobile and metal stocks: Tulsian,0
01-Jan-13,"M&M Dec auto sales up 6% to 45,297 units",0
28-Dec-12,Year 2013: 11 stocks that can give you handsome returns ,0
26-Dec-12, Govt approves 12 FDI proposals worth over Rs 802 cr,0
26-Dec-12,HC refuses to quash allotment of plot to M&M,0
26-Dec-12,A lackluster year for auto makers in 2012,0
21-Dec-12,Bet on top six stocks for December 21,0
18-Dec-12,M&M  to purchase Navistar's stake in India Joint Ventures,0
18-Dec-12,Mahindra to buy Navistar's stake in Indian JVs for Rs 175cr,0
18-Dec-12,"M&M to buy out Navistar from CV, engines JVs for Rs 175cr",0
18-Dec-12,"Tata Motors DVR, M&M can see good upmove: Sukhani",0
18-Dec-12,M&M hits record high on talks to buyout Navistar,0
18-Dec-12,"Jai Bala positive on M&M, Maruti Suzuki",0
14-Dec-12,"Sabharwal upbeat on M&M, Bajaj Auto",1
14-Dec-12,Expect cost of land acquisition to go up by 50%: M&M,1
14-Dec-12,Tata Motors is top pick on surge in JLR sales: Kotak,1
13-Dec-12,Nissan too plans to up prices from Jan,1
13-Dec-12,"Go long in M&M, says Sudarshan Sukhani",1
12-Dec-12,"BT exits Tech Mahindra; sells 9.1% stake for Rs 1,011cr",1
12-Dec-12,"Positive on Sintex, Voltas; negative on Crompton: Tulsian",1
12-Dec-12,Buy Mahindra and Mahindra: Sukhani,1
12-Dec-12,M&M to hike vehicle prices in Jan; stock up,1
11-Dec-12,Mahindra to hike vehicle prices in January by over 1%,0
11-Dec-12,Short Bajaj Auto with stop loss of Rs 2045-2050: SP Tulsian,0
07-Dec-12,Discounts galore as festive season fails to cheer auto cos,0
07-Dec-12,"Buy Maruti Suzuki, M&M on decline: Sukhani",0
07-Dec-12,"Mohindar upbeat on Tata Motors, M&M",0
07-Dec-12,"M&M, Tata Motors likely to see good upmove: Vayalar",0
07-Dec-12,"Maruti, Tata Motors rise on price hike hopes",0
07-Dec-12,Investindustrial ink Aston Martin pact on Fri: Sources,0
06-Dec-12,Multibaggers: Angel Broking picks 2 small cap stocks,0
05-Dec-12,"Maruti Suzuki, M&M look good in auto space: Agarwal",0
05-Dec-12,Hold Mahindra and Mahindra: Sudarshan Sukhani,0
03-Dec-12,Mahindra two wheelers sales up 26% in November,0
03-Dec-12,"Buying opportunity seen in M&M, Exide Industries: Sukhani",0
03-Dec-12,"Sentiments not good for auto industry, says M&M",0
03-Dec-12,M&M hits life-time high post November sales numbers,0
03-Dec-12,"Buy Maruti, M&M on dips, says IIFL's Prayesh Jain",0
03-Dec-12,Buy Mahindra and Mahindra on dips: Sukhani,0
29-Nov-12,Aston Martin says company not for sale,0
29-Nov-12,Going global: Mahindra races for Aston Martin,0
27-Nov-12,"Prefer M&M, says Tirthankar Patnaik",0
27-Nov-12,Buy M&M on dips: Sukhani,0
27-Nov-12,Expert picks: Trading tips on 8 stocks,0
27-Nov-12,Check out stocks for short term gain,0
26-Nov-12,Jet Airways` chart suggest significant uptrend: Sukhani,0
26-Nov-12,Buy M&M around Rs 900: Ashu Madan,0
26-Nov-12,M&M-Aston Martin deal expensive: Fortune Equities,0
26-Nov-12,Bothra upbeat on M&M with long term perspective,0
26-Nov-12,M&M not a short sell: Sudarshan Sukhani,0
26-Nov-12,Mahindra & Mahindra can move to Rs 960: Murlidharan,0
26-Nov-12,Mahindra shares fall after Aston Martin bid reports,0
26-Nov-12,"Buy Mahindra & Mahindra on decline, says Sukhani",0
21-Nov-12,M&M can touch Rs 960: Jitendra Panda,0
21-Nov-12,"Check out: Trading tips, multibagger ideas and sell plays",0
20-Nov-12,M&M cautiously optimistic on sales,1
20-Nov-12,Ssangyong sees better financial performance in next 2 yrs,1
20-Nov-12,"Bull's Eye: Buy HDIL, Sun TV, Shasun Pharma, Bata",1
19-Nov-12,Maruti Suzuki rallies on sales hopes,1
16-Nov-12,"Tata Motors, M&M top buy; bullish on Bajaj Auto: Kotak",0
16-Nov-12,Sell Mahindra and Mahindra: Sudarshan Sukhani,0
15-Nov-12,Mahindra Financial Services raises Rs 867 cr via QIP,0
12-Nov-12,"M&M top pick in auto space, says Baliga",0
12-Nov-12,"Mahindra to ramp up Quanto capacity to 3,500 units from Jan",0
09-Nov-12,M&M Group net up 17% at Rs 798.7 cr in Q2,0
06-Nov-12,Cipla can touch Rs 500: Sudarshan Sukhani,0
05-Nov-12,Hold Mahindra and Mahindra; target Rs 862: SPA Research,0
02-Nov-12,"Book profits in M&M, says Sudarshan Sukhani",0
02-Nov-12,Accumulate M&M; target of Rs 930: Dolat Capital,0
02-Nov-12,M&M has target of Rs 1000: TS Harihar,0
02-Nov-12,Take profits in Tata Motors: Anil Manghnani,0
01-Nov-12,"Mahindra Tractors sales dip to 28,872 units in October",0
01-Nov-12,"Buying opportunity seen in Union Bank, M&M: Sukhani",0
01-Nov-12,"M&M Oct auto sales rise 29% YoY, tractor sales fall",0
01-Nov-12,M&M auto sales up 29% in October,0
31-Oct-12,"Buy Maruti Suzuki, M&M on any decline: Sukhani",0
31-Oct-12,Buy M&M at around Rs 840-850: Subramanium,0
31-Oct-12,Buy M&M around Rs 870-850: Anil Manghnani,0
30-Oct-12,M&M strongest bet in auto space: Raamdeo Agrawal,0
30-Oct-12,Short Maruti Suzuki in Rs 1380-1400 range: Bhamre,0
30-Oct-12,M&M can test Rs 1000: Sudarshan Sukhani,0
30-Oct-12,Super Six stocks you can bet on October 30,0
29-Oct-12,Buy M&M on correction: Sudarshan Sukhani,0
25-Oct-12,"M&M, Asian Paints defensive bets, says Bhat",0
25-Oct-12,"Mahindra and Mahindra to outperform, says Sukhani",0
25-Oct-12,ICICI Bank numbers may surprise the market: Tulsian,0
25-Oct-12,M&M beats street; Q2 net up 22% YoY at Rs 902 cr,0
25-Oct-12,Volume growth for 2-wheelers to be back by Jan: StanChart ,0
25-Oct-12,M&M Q2: Analysts expect 11% growth in PAT at Rs 820 cr,0
25-Oct-12,Hero Motocorp may touch Rs 1600-1625: Baliga,0
18-Oct-12,"M&M, SsangYong jointly developing 3 engines for global mkt",0
18-Oct-12,Festive cheer: Which launch will drive the auto sector?,0
17-Oct-12,Tata Motors or M&M: Fortune Equity's pick,0
17-Oct-12,M&M launches Rexton at Rs 17.67 lakh,0
17-Oct-12,M&M joins premium SUV pack with SsangYong Rexton,0
17-Oct-12,Mahindra launches Rexton at Rs 17.67 lakh,0
16-Oct-12,M&M a safe bet in auto space: PN Vijay,0
16-Oct-12,Credit Suisse recommends switch from M&M to Maruti,0
11-Oct-12,"M&M good medium term bet, says TS Harihar",0
11-Oct-12,Price may rise if duty drawback is cut: M&M,0
10-Oct-12,"MOST downgrades Bajaj Auto, Hero Moto on weaker demand",0
09-Oct-12,Expects robust demand for UV segment in Auto: Dolat Capital,0
09-Oct-12,Automobile sector results preview for Q2FY13: Angel Broking,0
09-Oct-12,Automobile sector results preview for Q2FY13: Emkay,0
03-Oct-12,"M&M, Coal India, ICICI Bank core portfolio buys: Ventura",1
03-Oct-12,"Buy Tata Motors, Maruti Suzuki, M&M on dips: Sukhani",1
03-Oct-12,Bullish on M&M; prefer Bajaj Auto over Hero Motocorp: IIFL,1
01-Oct-12,"Maruti, M&M report rise in sales in September; others dip",1
01-Oct-12,"Mahindra & Mahindra board meeting on October 25, 2012",1
01-Oct-12,"M&M Sept sales up 10% at 48,342 units; to hike prices soon",1
28-Sep-12,"Tata Motors, M&M top picks in auto space: Raheja",1
25-Sep-12,"M&M to invest Rs 1,500 cr on new platform with Ssangyong",0
24-Sep-12,Buy M&M; target of Rs 922: Hedge Equities,0
24-Sep-12,Accumulate M&M; target of Rs 849: Prabhudas Lilladher,0
21-Sep-12,"Mahindra to produce 2,500 units of Quanto in October",0
20-Sep-12,M&M drives in Quanto at Rs 5.82L,0
20-Sep-12,"M&M plans to export new SUV to Europe, South Africa",0
18-Sep-12,"Bajaj, Kawasaki to ride together to capture new markets ",0
17-Sep-12,Tech Mahindra set to buy stake in Comviva: Sources,0
17-Sep-12,Super Six stocks you can bet on Sept 17,0
14-Sep-12,"Avoid Ashok Leyland, TVS Motors: SP Tulsian",0
14-Sep-12,"Buy Maruti, M&M and Bajaj Auto: Tulsian",0
14-Sep-12,Truck operators hike freight charges by 15%,0
14-Sep-12,Diesel hike lesser of two evils for struggling carmakers,0
13-Sep-12,Auto makers welcome diesel price hike,0
13-Sep-12,Buy M&M with a target of Rs 850: Agarwal,0
06-Sep-12,Will take decision on Russian foray in 6 months: M&M,0
04-Sep-12,Tech Mahindra buys Hutch's India call centre,0
04-Sep-12,Mahindra and Mahindra a safe bet: PN Vijay,0
03-Sep-12,"Buy Maruti Suzuki, Bajaj Auto on dip: Sudarshan Sukhani",0
03-Sep-12,Happy to hold numbers in challenging biz environment: M&M,0
30-Aug-12,BT sells 14.1% stake in Tech Mahindra,0
29-Aug-12,"M&M, Maruti likely to correct from current levels: Kulkarni",0
29-Aug-12,Govt approves $4.1 billion green vehicle push,0
29-Aug-12,"Govt approves $4.1bn electric, hybrid vehicle drive",0
29-Aug-12,Hindalco Industries may slip below Rs 100: Sukhani,0
29-Aug-12,Check out: Super Six stocks for August 29,0
28-Aug-12,"Auto demand is reasonably steady, says M&M",0
24-Aug-12,"Buy Tata Motors on decline, says Sukhani",1
22-Aug-12,More duty on diesel cars to complicate investment: M&M,1
22-Aug-12,Hold Mahindra and Mahindra: Ventura,1
22-Aug-12,"Above Rs 795, M&M has target of Rs 840: Manghnani",1
16-Aug-12,Buy Mah and Mah; target of Rs 973: Motilal Oswal,1
14-Aug-12,Buy M&M; target of Rs 879: Angel Broking,0
13-Aug-12,Accumulate M&M; target of Rs 808: Dolat Capital,0
10-Aug-12,Mahindra severs ties with blacklisted Swiss defence firm,0
09-Aug-12,Renewed buying may occur in Tata Motors: SP Tulsian,0
09-Aug-12,Buy M&M; target of Rs 824: ICICIdirect.com,0
09-Aug-12,"Sukhani's view on RIL, M&M, sugar stocks",0
09-Aug-12,Edelweiss lists 4 stocks you should bet on post results,0
09-Aug-12,M&M extends gains on strong Q1 results; analysts say buy,0
09-Aug-12,Mahindra & Mahindra declares dividend of Rs 12.50 per share ,0
09-Aug-12,Buy Mahindra and Mahindra on declines: Sukhani,0
08-Aug-12, Keshub crowns nephew Anand as M&M chairman,0
08-Aug-12,Govt should clarify policy uncertainty for growth: Mahindra,0
08-Aug-12,Dipan Mehta`s view on M&M,0
08-Aug-12,"Book profit in M&M, Wockhardt: Sukhani",0
08-Aug-12,"M&M may rally up to Rs 735-740, says Kulkarni",0
08-Aug-12,"M&M Q1 beats forecast, net up 20% to Rs 726 cr",0
08-Aug-12,M&M can touch Rs 720-730: Sukhani,0
08-Aug-12,M&M Q1: Analysts see PAT up 3% at Rs 621.5 cr,0
07-Aug-12,What to expect from M&M Q1 earnings,0
07-Aug-12,6 stock ideas to liven up your trade,0
03-Aug-12,"Short IDFC, M&M and Pantaloon: Kulkarni",0
03-Aug-12,Drought sparks fears for tractor sales,0
02-Aug-12,"Short M&M in auto space, says Sukhani",0
02-Aug-12,M&M and Telephonics Corporation sign final agreement to form JV,0
01-Aug-12,Exports all-time high; passenger vehicle segment up: M&M ,0
01-Aug-12,M&M auto sales up 18.73% in July,0
26-Jul-12,Mahindra launches new Verito; price starts at Rs 5.27 lakh,0
20-Jul-12,Bajaj Auto has support at Rs 1425: Manghnani,0
20-Jul-12,6 trading stocks for short term gain,0
19-Jul-12,Short M&M at Rs 715-720: Atul Badkar,0
18-Jul-12,Go long on Mahindra & Mahindra: Sukhani,1
12-Jul-12,"Mahindra & Mahindra AGM on Aug 08, 2012",1
11-Jul-12,Mahindra halts plans to sell pickup truck in U.S,1
10-Jul-12,Dolat Capital Q1 earnings estimates for auto sector,1
09-Jul-12,"Buy Hero Motocorp, M&M: Sukhani",1
09-Jul-12,Angel Broking Q1 earnings estimates for auto sector,1
09-Jul-12,Auto Q1 sales growth seen at 24% YoY: Emkay,1
09-Jul-12,Buy Mahindra & Mahindra: Sukhani,1
06-Jul-12,"Mahindra launches new mini van, priced up to Rs 3.8 lakh",1
06-Jul-12,Mahindra enters Kenyan passenger vehicles market,1
03-Jul-12,Hold M&M: Devang Mehta,0
03-Jul-12,M&M may test Rs 735-740 levels: Aditya Agarwal,0
20-Jun-12,Mahindra plans to launch 3 motorcycles soon,0
18-Jun-12,Hike in export refinance limit to bridge liquidity gap: M&M,0
15-Jun-12,"Kumar bullish on Bajaj Auto, Tata Motors, M&M",0
14-Jun-12,6 stock ideas to liven up your trade,0
06-Jun-12,"US auto dealers sue M&M, allege fraud and conspiracy",0
06-Jun-12,"Prefer Maruti Suzuki over M&M, says Dilip Bhat",0
06-Jun-12,Auto industry to discuss excise hike on diesel cars: M&M,0
06-Jun-12,Buy Mahindra and Mahindra: Rajen Shah,0
01-Jun-12,"M&M performed well on strategy, not fuel prices: Nayer",0
01-Jun-12,"M&M May auto sales up 28%, tractor sales flat",0
01-Jun-12,Super Six stocks you can bet on June 01,0
31-May-12,Eyeing 5-6% growth in tractor segment during FY13: M&M,0
31-May-12,"M&M plans Rs 5,000cr capex by FY16",0
31-May-12,Mahindra says to spend Rs 5000cr on capex,0
31-May-12,M&M expects tractor sales growth to slow,0
31-May-12,Check Out: Super Six stocks for May 31,0
30-May-12,"M&M best bet in 4-wheelers pack, says Irani",0
30-May-12,M&M Q4 net up 44%; names Anand Mahindra as Chairman and MD,0
30-May-12,M&M board recommends dividend,0
30-May-12,M&M Q4 revenue seen up 22% at Rs 8270 cr,0
29-May-12,M&M Q4 PAT seen down 1% at Rs 600cr,0
29-May-12,Rupee fall spurs automakers to look homeward for parts,0
29-May-12,What to expect from M&M's Q4 earnings,0
28-May-12,M&M to re-open XUV500 bookings next month,0
25-May-12,Super Six intraday picks for May 25,0
24-May-12,"Exit M&M, GAIL India: Sukhani",0
24-May-12,M&M taps Korean arm to crack China,0
18-May-12,Buy L&T; M&M may decline more: Sukhani,0
18-May-12,"M&M, Bajaj Auto weakest amongst auto pack, says VK Sharma",0
18-May-12,Super Six intraday picks for May 18,0
09-May-12, A fire broke out in M&M Nasik Plant 1,1
07-May-12,"Sell M&M, Tata Motors on any rise: Way2Wealth",1
03-May-12,"M&M has target of Rs 750-800, says Prayesh Jain",1
02-May-12,"Not products, individual brands will drive growth: M&M",1
02-May-12,"Sukhani's view on Maruti, Ashok Leyland, M&M",1
23-Apr-12,"Bull's Eye: Buy Balaji Tele, TCS, M&M, HUL, Sun Pharma",1
23-Apr-12,M&M can test Rs 745-750: Thukral,1
20-Apr-12,Super Six intraday picks for the day,1
19-Apr-12,Stay away from M&M: Sukhani,1
17-Apr-12,Short Mahindra and Mahindra: Sukhani,0
17-Apr-12,Sell M&M Future; target of Rs 660: IIFL,0
17-Apr-12,Rebound in car sales to boost auto cos revenue up 30% in Q4,0
16-Apr-12,"Ditching JVs, carmakers drive alone in India",0
12-Apr-12,Buy M&M; target of Rs 851: SPA Research,0
11-Apr-12,M&M opens throttle at tractor facility after cut in March,0
09-Apr-12,M&M Q4 PAT seen up at Rs 611 cr: Angel Broking,0
03-Apr-12,Aim to generate $50mn each from JVs: Mahindra Defence,0
02-Apr-12,Auto cos likely to post 29% sales growth in Q4: Emkay,0
02-Apr-12,"M&M, Tata Motors rise 1% on strong sales in March",0
02-Apr-12,Check Out: Super Six stocks for April 2,0
30-Mar-12,Mahindra inks pact with Rafael for telephonics JV,0
20-Mar-12,Super Six short term picks for March 20,0
16-Mar-12,"Budget 2012: Maruti, Honda, M&M to raise vehicle prices",0
16-Mar-12,Budget News: Vehicle prices to rise as excise duty hiked,0
15-Mar-12,13 stocks that can fetch you 10%-88% returns: PINC,0
15-Mar-12,6 stock ideas to liven up your trade,0
14-Mar-12,"Bull's Eye: Buy Sterlite Tech, NCC, short M&M, HCC",0
13-Mar-12,Avoid Mahindra and Mahindra: PN Vijay,0
13-Mar-12,Short Mahindra and Mahindra: Sudarshan Sukhani,0
12-Mar-12,Accumulate Mahindra and Mahindra; target Rs 744:P Lilladher,0
